,speaker,session,mic,prompt_id,has_spect,spect_width,spect_height,prompt,url,filepath,googletranslate
5684,M05,Session1,wav_arrayMic,0027,yes,414,513,"We have often urged him to walk more and smoke less, ",https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M05/Session1/wav_arrayMic/0027.wav,/home/jovyan/work/data/TORGO/M05/Session1/wav_arrayMic/0027.wav,Manhattan
4087,M03,Session2,wav_headMic,0116,yes,79,513,rave,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M03/Session2/wav_headMic/0116.wav,/home/jovyan/work/data/TORGO/M03/Session2/wav_headMic/0116.wav,rave
5724,M05,Session1,wav_arrayMic,0068,yes,101,513,fee,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M05/Session1/wav_arrayMic/0068.wav,/home/jovyan/work/data/TORGO/M05/Session1/wav_arrayMic/0068.wav,
2646,M01,Session2_3,wav_headMic,0057,yes,56,513,root,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M01/Session2_3/wav_headMic/0057.wav,/home/jovyan/work/data/TORGO/M01/Session2_3/wav_headMic/0057.wav,rude
4381,M03,Session2,wav_headMic,0410,yes,139,513,Beg that guard for one gallon of gas.,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M03/Session2/wav_headMic/0410.wav,/home/jovyan/work/data/TORGO/M03/Session2/wav_headMic/0410.wav,beg that guard for 1 gallon of gas
5453,M04,Session2,wav_arrayMic,0222,yes,62,513,rocks,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M04/Session2/wav_arrayMic/0222.wav,/home/jovyan/work/data/TORGO/M04/Session2/wav_arrayMic/0222.wav,look
5740,M05,Session1,wav_arrayMic,0084,yes,38,513,knew,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M05/Session1/wav_arrayMic/0084.wav,/home/jovyan/work/data/TORGO/M05/Session1/wav_arrayMic/0084.wav,
2483,M01,Session1,wav_headMic,0093,no,None,None,for,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M01/Session1/wav_headMic/0093.wav,/home/jovyan/work/data/TORGO/M01/Session1/wav_headMic/0093.wav,4
442,F03,Session1,wav_headMic,0175,yes,91,513,You're used to being on the field.,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F03/Session1/wav_headMic/0175.wav,/home/jovyan/work/data/TORGO/F03/Session1/wav_headMic/0175.wav,you're used to being on the field
4399,M03,Session2,wav_arrayMic,0007,yes,66,513,race,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M03/Session2/wav_arrayMic/0007.wav,/home/jovyan/work/data/TORGO/M03/Session2/wav_arrayMic/0007.wav,race
4233,M03,Session2,wav_headMic,0262,yes,10,513,xxx,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M03/Session2/wav_headMic/0262.wav,/home/jovyan/work/data/TORGO/M03/Session2/wav_headMic/0262.wav,
599,F03,Session1,wav_arrayMic,0128,yes,47,513,select,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F03/Session1/wav_arrayMic/0128.wav,/home/jovyan/work/data/TORGO/F03/Session1/wav_arrayMic/0128.wav,
1421,F03,Session3,wav_headMic,0152,yes,48,513,lock,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F03/Session3/wav_headMic/0152.wav,/home/jovyan/work/data/TORGO/F03/Session3/wav_headMic/0152.wav,lock
3917,M02,Session2,wav_arrayMic,0183,yes,94,513,hill,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M02/Session2/wav_arrayMic/0183.wav,/home/jovyan/work/data/TORGO/M02/Session2/wav_arrayMic/0183.wav,hell
2346,F04,Session2,wav_arrayMic,0206,yes,132,513,The books are very expensive.,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F04/Session2/wav_arrayMic/0206.wav,/home/jovyan/work/data/TORGO/F04/Session2/wav_arrayMic/0206.wav,the books are very expensive
5250,M04,Session2,wav_arrayMic,0017,yes,70,513,storm,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M04/Session2/wav_arrayMic/0017.wav,/home/jovyan/work/data/TORGO/M04/Session2/wav_arrayMic/0017.wav,
6115,M05,Session2,wav_headMic,0330,yes,1,513,Then we'd really have someplace to go.,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M05/Session2/wav_headMic/0330.wav,/home/jovyan/work/data/TORGO/M05/Session2/wav_headMic/0330.wav,
5533,M05,Session1,wav_headMic,0006,yes,80,513,train,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M05/Session1/wav_headMic/0006.wav,/home/jovyan/work/data/TORGO/M05/Session1/wav_headMic/0006.wav,
4058,M03,Session2,wav_headMic,0087,yes,75,513,trade,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M03/Session2/wav_headMic/0087.wav,/home/jovyan/work/data/TORGO/M03/Session2/wav_headMic/0087.wav,trade
6176,M05,Session2,wav_headMic,0391,yes,92,513,one,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M05/Session2/wav_headMic/0391.wav,/home/jovyan/work/data/TORGO/M05/Session2/wav_headMic/0391.wav,1
3428,M02,Session1,wav_arrayMic,0026,yes,47,513,raid,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M02/Session1/wav_arrayMic/0026.wav,/home/jovyan/work/data/TORGO/M02/Session1/wav_arrayMic/0026.wav,relieved
3864,M02,Session2,wav_arrayMic,0128,yes,375,513,"Before Thursday's exam, review every formula.",https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M02/Session2/wav_arrayMic/0128.wav,/home/jovyan/work/data/TORGO/M02/Session2/wav_arrayMic/0128.wav,are you still up for
951,F03,Session2,wav_arrayMic,0121,yes,52,513,thorn,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F03/Session2/wav_arrayMic/0121.wav,/home/jovyan/work/data/TORGO/F03/Session2/wav_arrayMic/0121.wav,thorn
255,F01,Session1,wav_arrayMic,0122,yes,61,513,tip,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F01/Session1/wav_arrayMic/0122.wav,/home/jovyan/work/data/TORGO/F01/Session1/wav_arrayMic/0122.wav,camp
1759,F04,Session1,wav_arrayMic,0067,yes,221,513,Twice each day he plays skillfully and with zest upon our small organ.,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F04/Session1/wav_arrayMic/0067.wav,/home/jovyan/work/data/TORGO/F04/Session1/wav_arrayMic/0067.wav,twice each day he plays skillfully and with zest Upon Our small organ
5781,M05,Session1,wav_arrayMic,0126,yes,95,513,air,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M05/Session1/wav_arrayMic/0126.wav,/home/jovyan/work/data/TORGO/M05/Session1/wav_arrayMic/0126.wav,
4868,M04,Session1,wav_arrayMic,0060,yes,75,513,park,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M04/Session1/wav_arrayMic/0060.wav,/home/jovyan/work/data/TORGO/M04/Session1/wav_arrayMic/0060.wav,
1467,F03,Session3,wav_headMic,0198,yes,49,513,xxx,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F03/Session3/wav_headMic/0198.wav,/home/jovyan/work/data/TORGO/F03/Session3/wav_headMic/0198.wav,
3610,M02,Session1,wav_arrayMic,0208,yes,108,513,Just one side got wet.,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M02/Session1/wav_arrayMic/0208.wav,/home/jovyan/work/data/TORGO/M02/Session1/wav_arrayMic/0208.wav,just once I got wet
2632,M01,Session2_3,wav_headMic,0042,yes,273,513,The islands are sparsely populated.,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M01/Session2_3/wav_headMic/0042.wav,/home/jovyan/work/data/TORGO/M01/Session2_3/wav_headMic/0042.wav,the
2729,M01,Session2_3,wav_headMic,0140,yes,56,513,we're,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M01/Session2_3/wav_headMic/0140.wav,/home/jovyan/work/data/TORGO/M01/Session2_3/wav_headMic/0140.wav,weird
1977,F04,Session2,wav_headMic,0086,yes,67,513,hill,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F04/Session2/wav_headMic/0086.wav,/home/jovyan/work/data/TORGO/F04/Session2/wav_headMic/0086.wav,Hill
2582,M01,Session1,wav_arrayMic,0092,yes,333,513,"We have often urged him to walk more and smoke less, ",https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M01/Session1/wav_arrayMic/0092.wav,/home/jovyan/work/data/TORGO/M01/Session1/wav_arrayMic/0092.wav,where do I go
3291,M02,Session1,wav_headMic,0129,yes,93,513,side,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M02/Session1/wav_headMic/0129.wav,/home/jovyan/work/data/TORGO/M02/Session1/wav_headMic/0129.wav,charge
4880,M04,Session1,wav_arrayMic,0073,yes,108,513,dark,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M04/Session1/wav_arrayMic/0073.wav,/home/jovyan/work/data/TORGO/M04/Session1/wav_arrayMic/0073.wav,duck
3609,M02,Session1,wav_arrayMic,0207,yes,47,513,suit,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M02/Session1/wav_arrayMic/0207.wav,/home/jovyan/work/data/TORGO/M02/Session1/wav_arrayMic/0207.wav,2
3383,M02,Session1,wav_headMic,0221,yes,63,513,back,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M02/Session1/wav_headMic/0221.wav,/home/jovyan/work/data/TORGO/M02/Session1/wav_headMic/0221.wav,
1908,F04,Session2,wav_headMic,0017,yes,74,513,sprinkle,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F04/Session2/wav_headMic/0017.wav,/home/jovyan/work/data/TORGO/F04/Session2/wav_headMic/0017.wav,sprinkle
5222,M04,Session2,wav_headMic,0288,yes,415,513,This is not a program of socialized medicine.,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M04/Session2/wav_headMic/0288.wav,/home/jovyan/work/data/TORGO/M04/Session2/wav_headMic/0288.wav,it's not broke
2365,F04,Session2,wav_arrayMic,0225,yes,99,513,two,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F04/Session2/wav_arrayMic/0225.wav,/home/jovyan/work/data/TORGO/F04/Session2/wav_arrayMic/0225.wav,2
5093,M04,Session2,wav_headMic,0159,yes,103,513,pad,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M04/Session2/wav_headMic/0159.wav,/home/jovyan/work/data/TORGO/M04/Session2/wav_headMic/0159.wav,bad
5038,M04,Session2,wav_headMic,0104,yes,86,513,two,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M04/Session2/wav_headMic/0104.wav,/home/jovyan/work/data/TORGO/M04/Session2/wav_headMic/0104.wav,do
3022,M01,Session2_3,wav_arrayMic,0147,yes,57,513,write,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M01/Session2_3/wav_arrayMic/0147.wav,/home/jovyan/work/data/TORGO/M01/Session2_3/wav_arrayMic/0147.wav,right
4382,M03,Session2,wav_headMic,0411,yes,60,513,dread,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M03/Session2/wav_headMic/0411.wav,/home/jovyan/work/data/TORGO/M03/Session2/wav_headMic/0411.wav,dread
1665,F03,Session3,wav_arrayMic,0185,yes,52,513,goose,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F03/Session3/wav_arrayMic/0185.wav,/home/jovyan/work/data/TORGO/F03/Session3/wav_arrayMic/0185.wav,
2601,M01,Session2_3,wav_headMic,0011,yes,71,513,range,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M01/Session2_3/wav_headMic/0011.wav,/home/jovyan/work/data/TORGO/M01/Session2_3/wav_headMic/0011.wav,range
4089,M03,Session2,wav_headMic,0118,yes,168,513,giving those who observe him a pronounced feeling of the utmost respect.,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M03/Session2/wav_headMic/0118.wav,/home/jovyan/work/data/TORGO/M03/Session2/wav_headMic/0118.wav,give me those who observe him a pronounced feeling of the utmost respect
3750,M02,Session2,wav_headMic,0181,yes,100,513,park,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M02/Session2/wav_headMic/0181.wav,/home/jovyan/work/data/TORGO/M02/Session2/wav_headMic/0181.wav,
3839,M02,Session2,wav_arrayMic,0103,yes,141,513,brought,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M02/Session2/wav_arrayMic/0103.wav,/home/jovyan/work/data/TORGO/M02/Session2/wav_arrayMic/0103.wav,
5147,M04,Session2,wav_headMic,0213,yes,110,513,urgent,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M04/Session2/wav_headMic/0213.wav,/home/jovyan/work/data/TORGO/M04/Session2/wav_headMic/0213.wav,urgent
1598,F03,Session3,wav_arrayMic,0116,yes,66,513,rest,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F03/Session3/wav_arrayMic/0116.wav,/home/jovyan/work/data/TORGO/F03/Session3/wav_arrayMic/0116.wav,breast
249,F01,Session1,wav_arrayMic,0116,yes,305,513,Twice each day he plays skillfully and with zest upon our small organ.,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F01/Session1/wav_arrayMic/0116.wav,/home/jovyan/work/data/TORGO/F01/Session1/wav_arrayMic/0116.wav,can you play Billboard 100 Oregon
4318,M03,Session2,wav_headMic,0347,yes,78,513,eight,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M03/Session2/wav_headMic/0347.wav,/home/jovyan/work/data/TORGO/M03/Session2/wav_headMic/0347.wav,8
1412,F03,Session3,wav_headMic,0143,yes,53,513,victor,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F03/Session3/wav_headMic/0143.wav,/home/jovyan/work/data/TORGO/F03/Session3/wav_headMic/0143.wav,Victor
3113,M01,Session2_3,wav_arrayMic,0238,yes,71,513,spark,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M01/Session2_3/wav_arrayMic/0238.wav,/home/jovyan/work/data/TORGO/M01/Session2_3/wav_arrayMic/0238.wav,support
4775,M03,Session2,wav_arrayMic,0388,yes,127,513,Only lawyers love millionaires.,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M03/Session2/wav_arrayMic/0388.wav,/home/jovyan/work/data/TORGO/M03/Session2/wav_arrayMic/0388.wav,only lawyers love millionaires
1924,F04,Session2,wav_headMic,0033,yes,63,513,bear,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F04/Session2/wav_headMic/0033.wav,/home/jovyan/work/data/TORGO/F04/Session2/wav_headMic/0033.wav,bear
2649,M01,Session2_3,wav_headMic,0060,yes,60,513,error,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M01/Session2_3/wav_headMic/0060.wav,/home/jovyan/work/data/TORGO/M01/Session2_3/wav_headMic/0060.wav,
2833,M01,Session2_3,wav_headMic,0245,yes,114,513,thought,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M01/Session2_3/wav_headMic/0245.wav,/home/jovyan/work/data/TORGO/M01/Session2_3/wav_headMic/0245.wav,
283,F03,Session1,wav_headMic,0016,yes,86,513,swarm,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F03/Session1/wav_headMic/0016.wav,/home/jovyan/work/data/TORGO/F03/Session1/wav_headMic/0016.wav,swarm
3476,M02,Session1,wav_arrayMic,0074,yes,52,513,beat,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M02/Session1/wav_arrayMic/0074.wav,/home/jovyan/work/data/TORGO/M02/Session1/wav_arrayMic/0074.wav,
4802,M03,Session2,wav_arrayMic,0415,yes,160,513,"Although always alone, we survive.",https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M03/Session2/wav_arrayMic/0415.wav,/home/jovyan/work/data/TORGO/M03/Session2/wav_arrayMic/0415.wav,although always alone we survive
4128,M03,Session2,wav_headMic,0157,yes,73,513,slip,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M03/Session2/wav_headMic/0157.wav,/home/jovyan/work/data/TORGO/M03/Session2/wav_headMic/0157.wav,slip
5600,M05,Session1,wav_headMic,0073,yes,90,513,sip,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M05/Session1/wav_headMic/0073.wav,/home/jovyan/work/data/TORGO/M05/Session1/wav_headMic/0073.wav,sit sit
4385,M03,Session2,wav_headMic,0414,yes,74,513,ham,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M03/Session2/wav_headMic/0414.wav,/home/jovyan/work/data/TORGO/M03/Session2/wav_headMic/0414.wav,ham
5184,M04,Session2,wav_headMic,0250,yes,82,513,four,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M04/Session2/wav_headMic/0250.wav,/home/jovyan/work/data/TORGO/M04/Session2/wav_headMic/0250.wav,4
181,F01,Session1,wav_arrayMic,0048,yes,43,513,fair,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F01/Session1/wav_arrayMic/0048.wav,/home/jovyan/work/data/TORGO/F01/Session1/wav_arrayMic/0048.wav,
1246,F03,Session2,wav_arrayMic,0421,yes,57,513,None,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F03/Session2/wav_arrayMic/0421.wav,/home/jovyan/work/data/TORGO/F03/Session2/wav_arrayMic/0421.wav,yeah she fought alone
45,F01,Session1,wav_headMic,0046,yes,44,513,chair,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F01/Session1/wav_headMic/0046.wav,/home/jovyan/work/data/TORGO/F01/Session1/wav_headMic/0046.wav,2
5556,M05,Session1,wav_headMic,0029,yes,75,513,horn,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M05/Session1/wav_headMic/0029.wav,/home/jovyan/work/data/TORGO/M05/Session1/wav_headMic/0029.wav,horn
6137,M05,Session2,wav_headMic,0352,yes,1,513,bread,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M05/Session2/wav_headMic/0352.wav,/home/jovyan/work/data/TORGO/M05/Session2/wav_headMic/0352.wav,
3865,M02,Session2,wav_arrayMic,0129,yes,71,513,reek,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M02/Session2/wav_arrayMic/0129.wav,/home/jovyan/work/data/TORGO/M02/Session2/wav_arrayMic/0129.wav,
698,F03,Session2,wav_headMic,0023,yes,53,513,single,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F03/Session2/wav_headMic/0023.wav,/home/jovyan/work/data/TORGO/F03/Session2/wav_headMic/0023.wav,single
444,F03,Session1,wav_headMic,0177,yes,50,513,error,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F03/Session1/wav_headMic/0177.wav,/home/jovyan/work/data/TORGO/F03/Session1/wav_headMic/0177.wav,are
3150,M01,Session2_3,wav_arrayMic,0275,yes,169,513,Swing your arm as high as you can.,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M01/Session2_3/wav_arrayMic/0275.wav,/home/jovyan/work/data/TORGO/M01/Session2_3/wav_arrayMic/0275.wav,
4857,M04,Session1,wav_arrayMic,0049,yes,80,513,right,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M04/Session1/wav_arrayMic/0049.wav,/home/jovyan/work/data/TORGO/M04/Session1/wav_arrayMic/0049.wav,rent
4644,M03,Session2,wav_arrayMic,0254,yes,94,513,witty,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M03/Session2/wav_arrayMic/0254.wav,/home/jovyan/work/data/TORGO/M03/Session2/wav_arrayMic/0254.wav,witty
4757,M03,Session2,wav_arrayMic,0370,yes,85,513,much,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M03/Session2/wav_arrayMic/0370.wav,/home/jovyan/work/data/TORGO/M03/Session2/wav_arrayMic/0370.wav,much
2370,F04,Session2,wav_arrayMic,0230,yes,132,513,and,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F04/Session2/wav_arrayMic/0230.wav,/home/jovyan/work/data/TORGO/F04/Session2/wav_arrayMic/0230.wav,and
1805,F04,Session1,wav_arrayMic,0113,yes,61,513,slip,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F04/Session1/wav_arrayMic/0113.wav,/home/jovyan/work/data/TORGO/F04/Session1/wav_arrayMic/0113.wav,flip
3068,M01,Session2_3,wav_arrayMic,0193,yes,61,513,loyal,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M01/Session2_3/wav_arrayMic/0193.wav,/home/jovyan/work/data/TORGO/M01/Session2_3/wav_arrayMic/0193.wav,
2428,M01,Session1,wav_headMic,0038,no,None,None,rain,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M01/Session1/wav_headMic/0038.wav,/home/jovyan/work/data/TORGO/M01/Session1/wav_headMic/0038.wav,
4257,M03,Session2,wav_headMic,0286,yes,120,513,A roll of wire lay near the wall.,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M03/Session2/wav_headMic/0286.wav,/home/jovyan/work/data/TORGO/M03/Session2/wav_headMic/0286.wav,a roll of wire linear the wall
1160,F03,Session2,wav_arrayMic,0335,yes,33,513,None,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F03/Session2/wav_arrayMic/0335.wav,/home/jovyan/work/data/TORGO/F03/Session2/wav_arrayMic/0335.wav,dice
3820,M02,Session2,wav_arrayMic,0084,yes,99,513,bad,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M02/Session2/wav_arrayMic/0084.wav,/home/jovyan/work/data/TORGO/M02/Session2/wav_arrayMic/0084.wav,
4928,M04,Session1,wav_arrayMic,0121,yes,80,513,fair,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M04/Session1/wav_arrayMic/0121.wav,/home/jovyan/work/data/TORGO/M04/Session1/wav_arrayMic/0121.wav,
804,F03,Session2,wav_headMic,0130,yes,179,513,The dolphins swam around our boat.,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F03/Session2/wav_headMic/0130.wav,/home/jovyan/work/data/TORGO/F03/Session2/wav_headMic/0130.wav,the dolphin swam around the boat
4304,M03,Session2,wav_headMic,0333,yes,76,513,hem,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M03/Session2/wav_headMic/0333.wav,/home/jovyan/work/data/TORGO/M03/Session2/wav_headMic/0333.wav,him
1500,F03,Session3,wav_arrayMic,0018,yes,85,513,one,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F03/Session3/wav_arrayMic/0018.wav,/home/jovyan/work/data/TORGO/F03/Session3/wav_arrayMic/0018.wav,
1299,F03,Session3,wav_headMic,0030,yes,134,513,I'm willing to experiment for the first time.,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F03/Session3/wav_headMic/0030.wav,/home/jovyan/work/data/TORGO/F03/Session3/wav_headMic/0030.wav,I'm willing to experiment for the first time
115,F01,Session1,wav_headMic,0116,yes,307,513,Twice each day he plays skillfully and with zest upon our small organ.,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/F01/Session1/wav_headMic/0116.wav,/home/jovyan/work/data/TORGO/F01/Session1/wav_headMic/0116.wav,where can you place still born and when did he ask us Morgan
3959,M02,Session2,wav_arrayMic,0227,yes,85,513,hitting,https://s3.amazonaws.com/capstone-voice-for-all/TORGO/M02/Session2/wav_arrayMic/0227.wav,/home/jovyan/work/data/TORGO/M02/Session2/wav_arrayMic/0227.wav,Hampton
